id|grantor_id|procedure_id|created_at|updated_at
5005|5005|875||
5006|5006|875||
5007|5007|876||
5008|5008|876||
5009|5009|877||
5010|5010|877||
5011|5011|878||
5012|5012|878||
5013|5013|878||
5014|5014|879||
5015|5015|879||
5016|5016|880||
5017|5017|881||
5018|5018|881||
5019|5019|881||
5020|5020|882||
5021|5021|883||
5022|5022|883||
5023|5023|883||
5024|5024|884||
5025|5025|884||
5026|5026|884||
5027|5027|884||
5028|5028|885||
5029|5029|885||
5030|5030|885||
5031|5031|886||
5032|5032|887||
5033|5033|888||
5034|5034|888||
5035|5035|888||
5036|5036|889||
5037|5037|889||
5038|5038|890||
5039|5039|890||
5040|5040|891||
5041|5041|891||
5042|5042|892||
5043|5043|892||
5044|5044|893||
5045|5045|893||
5046|5046|893||
5047|5047|893||
5048|5048|894||
5049|5049|894||
5050|5050|895||
5051|5051|895||
5052|5052|896||
5053|5053|896||
5054|5054|896||
5055|5055|897||
5056|5056|897||
5057|5057|898||
5058|5058|898||
5059|5059|899||
5060|5060|899||
5061|5061|899||
5062|5062|899||
5063|5063|900||
5064|5064|900||
5065|5065|901||
5066|5066|901||
5067|5067|901||
5068|5068|902||
5069|5069|902||
5070|5070|902||
5071|5071|903||
5072|5072|903||
5073|5073|903||
5074|5074|904||
5075|5075|904||
5076|5076|904||
5077|5077|904||
5078|5078|905||
5079|5079|906||
5080|5080|906||
5081|5081|906||
5082|5082|906||
5083|5083|906||
5084|5084|907||
5085|5085|907||
5086|5086|908||
5087|5087|908||
5088|5088|909||
5089|5089|909||
5090|5090|909||
5091|5091|910||
5092|5092|910||
5093|5093|910||
5094|5094|911||
5095|5095|911||
5096|5096|911||
5097|5097|912||
5098|5098|912||
5099|5099|912||
5100|5100|912||
5101|5101|913||
5102|5102|913||
5103|5103|913||
5104|5104|914||
5105|5105|914||
5106|5106|915||
5107|5107|915||
5108|5108|916||
5109|5109|916||
5110|5110|917||
5111|5111|917||
5112|5112|918||
5113|5113|919||
5114|5114|919||
5115|5115|920||
5116|5116|920||
5117|5117|921||
5118|5118|922||
5119|5119|922||
5120|5120|922||
5121|5121|922||
5122|5122|922||
5123|5123|923||
5124|5124|924||
5125|5125|924||
5126|5126|924||
5127|5127|925||
5128|5128|925||
5129|5129|925||
5130|5130|926||
5131|5131|926||
5132|5132|927||
5133|5133|927||
5134|5134|928||
5135|5135|928||
5136|5136|928||
5137|5137|929||
5138|5138|929||
5139|5139|929||
5140|5140|930||
5141|5141|930||
5142|5142|930||
5143|5143|931||
5144|5144|931||
5145|5145|931||
5146|5146|931||
5147|5147|932||
5148|5148|932||
5149|5149|932||
5150|5150|933||
5151|5151|933||
5152|5152|933||
5153|5153|933||
5154|5154|933||
5155|5155|934||
5156|5156|934||
5157|5157|935||
5158|5158|935||
5159|5159|936||
5160|5160|936||
5161|5161|936||
5162|5162|936||
5163|5163|937||
5164|5164|937||
5165|5165|938||
5166|5166|938||
5167|5167|938||
5168|5168|939||
5169|5169|939||
5170|5170|940||
5171|5171|940||
5172|5172|941||
5173|5173|941||
5174|5174|941||
5175|5175|941||
5176|5176|942||
5177|5177|942||
5178|5178|942||
5179|5179|942||
5180|5180|943||
5181|5181|943||
5182|5182|943||
5183|5183|943||
5184|5184|944||
5185|5185|944||
5186|5186|944||
5187|5187|944||
5188|5188|945||
5189|5189|945||
5190|5190|945||
5191|5191|945||
5192|5192|946||
5193|5193|946||
5194|5194|946||
5195|5195|946||
5196|5196|946||
5197|5197|947||
5198|5198|947||
5199|5199|947||
5200|5200|948||
5201|5201|948||
5202|5202|948||
5203|5203|948||
5204|5204|949||
5205|5205|949||
5206|5206|949||
5207|5207|950||
5208|5208|950||
5209|5209|950||
5210|5210|950||
5211|5211|951||
5212|5212|951||
5213|5213|952||
5214|5214|952||
5215|5215|952||
5216|5216|953||
5217|5217|953||
5218|5218|954||
5219|5219|954||
5220|5220|954||
5221|5221|955||
5222|5222|955||
5223|5223|955||
5224|5224|956||
5225|5225|956||
5226|5226|956||
5227|5227|957||
5228|5228|957||
5229|5229|957||
5230|5230|957||
5231|5231|957||
5232|5232|958||
5233|5233|958||
5234|5234|958||
5235|5235|958||
5236|5236|959||
5237|5237|959||
5238|5238|959||
5239|5239|960||
5240|5240|960||
5241|5241|960||
5242|5242|960||
5243|5243|961||
5244|5244|961||
5245|5245|961||
5246|5246|962||
5247|5247|962||
5248|5248|962||
5249|5249|962||
5250|5250|963||
5251|5251|963||
5252|5252|963||
5253|5253|963||
5254|5254|964||
5255|5255|964||
5256|5256|964||
5257|5257|964||
5258|5258|965||
5259|5259|965||
5260|5260|965||
5261|5261|965||
5262|5262|966||
5263|5263|966||
5264|5264|966||
5265|5265|966||
5266|5266|967||
5267|5267|967||
5268|5268|968||
5269|5269|968||
5270|5270|969||
5271|5271|969||
5272|5272|969||
5273|5273|970||
5274|5274|970||
5275|5275|971||
5276|5276|971||
5277|5277|972||
5278|5278|972||
5279|5279|973||
5280|5280|973||
5281|5281|973||
5282|5282|973||
5283|5283|974||
5284|5284|974||
5285|5285|974||
5286|5286|975||
5287|5287|975||
5288|5288|975||
5289|5289|975||
5290|5290|975||
5291|5291|975||
5292|5292|975||
5293|5293|976||
5294|5294|976||
5295|5295|976||
5296|5296|976||
5297|5297|977||
5298|5298|977||
5299|5299|977||
5300|5300|978||
5301|5301|978||
5302|5302|978||
5303|5303|978||
5304|5304|978||
5305|5305|979||
5306|5306|979||
5307|5307|979||
5308|5308|980||
5309|5309|980||
5310|5310|981||
5311|5311|981||
5312|5312|982||
5313|5313|982||
5314|5314|982||
5315|5315|983||
5316|5316|983||
5317|5317|983||
5318|5318|983||
5319|5319|983||
5320|5320|984||
5321|5321|984||
5322|5322|984||
5323|5323|984||
5324|5324|984||
5325|5325|984||
5326|5326|984||
5327|5327|984||
5328|5328|985||
5329|5329|985||
5330|5330|985||
5331|5331|986||
5332|5332|986||
5333|5333|987||
5334|5334|987||
5335|5335|987||
5336|5336|988||
5337|5337|988||
5338|5338|988||
5339|5339|988||
5340|5340|988||
5341|5341|988||
5342|5342|988||
5343|5343|989||
5344|5344|989||
5345|5345|990||
5346|5346|990||
5347|5347|991||
5348|5348|991||
5349|5349|991||
5350|5350|991||
5351|5351|992||
5352|5352|992||
5353|5353|992||
5354|5354|992||
5355|5355|993||
5356|5356|993||
5357|5357|993||
5358|5358|994||
5359|5359|994||
5360|5360|994||
5361|5361|994||
5362|5362|995||
5363|5363|995||
5364|5364|995||
5365|5365|995||
5366|5366|996||
5367|5367|996||
5368|5368|996||
5369|5369|997||
5370|5370|998||
5371|5371|998||
5372|5372|998||
5373|5373|998||
5374|5374|998||
5375|5375|999||
5376|5376|999||
5377|5377|1000||
5378|5378|1000||
5379|5379|1001||
5380|5380|1001||
5381|5381|1002||
5382|5382|1002||
5383|5383|1002||
5384|5384|1002||
5385|5385|1002||
5386|5386|1003||
5387|5387|1003||
5388|5388|1003||
5389|5389|1003||
5390|5390|1004||
5391|5391|1004||
5392|5392|1004||
5393|5393|1005||
5394|5394|1005||
5395|5395|1006||
5396|5396|1006||
5397|5397|1006||
5398|5398|1007||
5399|5399|1007||
5400|5400|1007||
5401|5401|1008||
5402|5402|1008||
5403|5403|1009||
5404|5404|1009||
5405|5405|1009||
5406|5406|1009||
5407|5407|1010||
5408|5408|1010||
5409|5409|1011||
5410|5410|1011||
5411|5411|1012||
5412|5412|1012||
5413|5413|1012||
5414|5414|1012||
5415|5415|1013||
5416|5416|1013||
5417|5417|1013||
5418|5418|1013||
5419|5419|1013||
5420|5420|1013||
5421|5421|1014||
5422|5422|1014||
5423|5423|1014||
5424|5424|1014||
5425|5425|1014||
5426|5426|1015||
5427|5427|1015||
5428|5428|1015||
5429|5429|1016||
5430|5430|1016||
5431|5431|1017||
5432|5432|1017||
5433|5433|1017||
5434|5434|1018||
5435|5435|1018||
5436|5436|1018||
5437|5437|1019||
5438|5438|1019||
5439|5439|1019||
5440|5440|1020||
5441|5441|1020||
5442|5442|1021||
5443|5443|1021||
5444|5444|1021||
5445|5445|1022||
5446|5446|1022||
5447|5447|1022||
5448|5448|1022||
5449|5449|1023||
5450|5450|1023||
5451|5451|1024||
5452|5452|1025||
5453|5453|1025||
5454|5454|1025||
5455|5455|1026||
5456|5456|1026||
5457|5457|1027||
5458|5458|1027||
5459|5459|1028||
5460|5460|1028||
5461|5461|1028||
5462|5462|1029||
5463|5463|1029||
5464|5464|1029||
5465|5465|1029||
5466|5466|1030||
5467|5467|1030||
5468|5468|1030||
5469|5469|1031||
5470|5470|1031||
5471|5471|1031||
5472|5472|1031||
5473|5473|1031||
5474|5474|1032||
5475|5475|1032||
5476|5476|1033||
5477|5477|1033||
5478|5478|1034||
5479|5479|1034||
5480|5480|1034||
5481|5481|1035||
5482|5482|1035||
5483|5483|1035||
5484|5484|1036||
5485|5485|1037||
5486|5486|1037||
5487|5487|1038||
5488|5488|1038||
5489|5489|1038||
5490|5490|1039||
5491|5491|1039||
5492|5492|1039||
5493|5493|1040||
5494|5494|1040||
5495|5495|1041||
5496|5496|1041||
5497|5497|1042||
5498|5498|1042||
5499|5499|1043||
5500|5500|1043||
5501|5501|1043||
5502|5502|1043||
5503|5503|1044||
5504|5504|1045||
5505|5505|1045||
5506|5506|1046||
5507|5507|1047||
5508|5508|1047||
5509|5509|1047||
5510|5510|1047||
5511|5511|1047||
5512|5512|1048||
5513|5513|1048||
5514|5514|1048||
5515|5515|1049||
5516|5516|1049||
5517|5517|1050||
5518|5518|1051||
5519|5519|1051||
5520|5520|1052||
5521|5521|1052||
5522|5522|1052||
5523|5523|1052||
5524|5524|1053||
5525|5525|1053||
5526|5526|1053||
5527|5527|1054||
5528|5528|1054||
5529|5529|1055||
5530|5530|1055||
5531|5531|1055||
5532|5532|1056||
5533|5533|1056||
5534|5534|1056||
5535|5535|1056||
5536|5536|1057||
5537|5537|1057||
5538|5538|1057||
5539|5539|1058||
5540|5540|1058||
5541|5541|1059||
5542|5542|1059||
5543|5543|1059||
5544|5544|1060||
5545|5545|1060||
5546|5546|1060||
5547|5547|1061||
5548|5548|1061||
5549|5549|1061||
5550|5550|1062||
5551|5551|1062||
5552|5552|1062||
5553|5553|1062||
5554|5554|1063||
5555|5555|1063||
5556|5556|1063||
5557|5557|1063||
5558|5558|1063||
5559|5559|1063||
5560|5560|1064||
5561|5561|1064||
5562|5562|1064||
5563|5563|1065||
5564|5564|1065||
5565|5565|1065||
5566|5566|1066||
5567|5567|1066||
5568|5568|1067||
5569|5569|1067||
5570|5570|1067||
5571|5571|1067||
5572|5572|1068||
5573|5573|1068||
5574|5574|1069||
5575|5575|1069||
5576|5576|1069||
5577|5577|1070||
5578|5578|1070||
5579|5579|1071||
5580|5580|1071||
5581|5581|1071||
5582|5582|1072||
5583|5583|1072||
5584|5584|1073||
5585|5585|1073||
5586|5586|1073||
5587|5587|1074||
5588|5588|1074||
5589|5589|1074||
5590|5590|1074||
5591|5591|1074||
5592|5592|1075||
5593|5593|1075||
5594|5594|1075||
5595|5595|1076||
5596|5596|1076||
5597|5597|1076||
5598|5598|1076||
5599|5599|1077||
5600|5600|1077||
5601|5601|1077||
5602|5602|1078||
5603|5603|1078||
5604|5604|1078||
5605|5605|1079||
5606|5606|1079||
5607|5607|1079||
5608|5608|1080||
5609|5609|1080||
5610|5610|1081||
5611|5611|1081||
5612|5612|1082||
5613|5613|1082||
5614|5614|1082||
5615|5615|1083||
5616|5616|1083||
5617|5617|1083||
5618|5618|1083||
5619|5619|1084||
5620|5620|1084||
5621|5621|1084||
5622|5622|1085||
5623|5623|1085||
5624|5624|1085||
5625|5625|1085||
5626|5626|1086||
5627|5627|1086||
5628|5628|1086||
5629|5629|1086||
5630|5630|1087||
5631|5631|1087||
5632|5632|1087||
5633|5633|1087||
5634|5634|1088||
5635|5635|1088||
5636|5636|1088||
5637|5637|1089||
5638|5638|1089||
5639|5639|1089||
5640|5640|1089||
5641|5641|1089||
5642|5642|1089||
5643|5643|1089||
5644|5644|1089||
5645|5645|1089||
5646|5646|1090||
5647|5647|1090||
5648|5648|1090||
5649|5649|1091||
5650|5650|1091||
5651|5651|1091||
5652|5652|1091||
5653|5653|1091||
5654|5654|1091||
5655|5655|1092||
5656|5656|1092||
5657|5657|1092||
5658|5658|1093||
5659|5659|1093||
5660|5660|1094||
5661|5661|1094||
5662|5662|1095||
5663|5663|1095||
5664|5664|1096||
5665|5665|1096||
5666|5666|1096||
5667|5667|1096||
5668|5668|1096||
5669|5669|1097||
5670|5670|1097||
5671|5671|1098||
5672|5672|1098||
5673|5673|1099||
5674|5674|1099||
5675|5675|1100||
5676|5676|1100||
5677|5677|1101||
5678|5678|1101||
5679|5679|1101||
5680|5680|1101||
5681|5681|1101||
5682|5682|1102||
5683|5683|1102||
5684|5684|1102||
5685|5685|1103||
5686|5686|1103||
5687|5687|1103||
5688|5688|1103||
5689|5689|1104||
5690|5690|1104||
5691|5691|1104||
5692|5692|1104||
5693|5693|1105||
5694|5694|1105||
5695|5695|1105||
5696|5696|1105||
5697|5697|1106||
5698|5698|1106||
5699|5699|1107||
5700|5700|1107||
5701|5701|1108||
5702|5702|1108||
5703|5703|1109||
5704|5704|1109||
5705|5705|1110||
5706|5706|1110||
5707|5707|1110||
5708|5708|1111||
5709|5709|1111||
5710|5710|1111||
5711|5711|1111||
5712|5712|1111||
5713|5713|1112||
5714|5714|1112||
5715|5715|1113||
5716|5716|1113||
5717|5717|1113||
5718|5718|1113||
5719|5719|1114||
5720|5720|1114||
5721|5721|1114||
5722|5722|1114||
5723|5723|1115||
5724|5724|1115||
5725|5725|1115||
5726|5726|1115||
5727|5727|1115||
5728|5728|1115||
5729|5729|1116||
5730|5730|1116||
5731|5731|1117||
5732|5732|1117||
5733|5733|1118||
5734|5734|1118||
5735|5735|1118||
5736|5736|1119||
5737|5737|1119||
5738|5738|1119||
5739|5739|1120||
5740|5740|1120||
5741|5741|1121||
5742|5742|1121||
5743|5743|1122||
5744|5744|1122||
5745|5745|1122||
5746|5746|1122||
5747|5747|1123||
5748|5748|1123||
5749|5749|1123||
5750|5750|1123||
5751|5751|1124||
5752|5752|1124||
5753|5753|1124||
5754|5754|1124||
5755|5755|1125||
5756|5756|1125||
5757|5757|1126||
5758|5758|1126||
5759|5759|1127||
5760|5760|1127||
5761|5761|1128||
5762|5762|1128||
5763|5763|1128||
5764|5764|1128||
5765|5765|1128||
5766|5766|1128||
5767|5767|1128||
5768|5768|1128||
5769|5769|1129||
5770|5770|1129||
5771|5771|1129||
5772|5772|1129||
5773|5773|1130||
5774|5774|1130||
5775|5775|1131||
5776|5776|1131||
5777|5777|1131||
5778|5778|1131||
5779|5779|1132||
5780|5780|1132||
5781|5781|1132||
5782|5782|1133||
5783|5783|1133||
5784|5784|1133||
5785|5785|1133||
5786|5786|1133||
5787|5787|1134||
5788|5788|1134||
5789|5789|1134||
5790|5790|1135||
5791|5791|1135||
5792|5792|1135||
5793|5793|1135||
5794|5794|1135||
5795|5795|1136||
5796|5796|1136||
5797|5797|1137||
5798|5798|1137||
5799|5799|1137||
5800|5800|1138||
5801|5801|1138||
5802|5802|1138||
5803|5803|1139||
5804|5804|1139||
5805|5805|1139||
5806|5806|1140||
5807|5807|1140||
5808|5808|1140||
5809|5809|1141||
5810|5810|1141||
5811|5811|1141||
5812|5812|1141||
5813|5813|1141||
5814|5814|1141||
5815|5815|1141||
5816|5816|1141||
5817|5817|1142||
5818|5818|1142||
5819|5819|1142||
5820|5820|1142||
5821|5821|1142||
5822|5822|1143||
5823|5823|1143||
5824|5824|1143||
5825|5825|1143||
5826|5826|1143||
5827|5827|1144||
5828|5828|1144||
5829|5829|1144||
5830|5830|1145||
5831|5831|1145||
5832|5832|1146||
5833|5833|1146||
5834|5834|1146||
5835|5835|1147||
5836|5836|1147||
5837|5837|1147||
5838|5838|1147||
5839|5839|1148||
5840|5840|1148||
5841|5841|1148||
5842|5842|1148||
5843|5843|1149||
5844|5844|1149||
5845|5845|1149||
5846|5846|1149||
5847|5847|1150||
5848|5848|1150||
5849|5849|1150||
5850|5850|1150||
5851|5851|1150||
5852|5852|1151||
5853|5853|1151||
5854|5854|1151||
5855|5855|1152||
5856|5856|1152||
5857|5857|1153||
5858|5858|1153||
5859|5859|1153||
5860|5860|1154||
5861|5861|1154||
5862|5862|1154||
5863|5863|1155||
5864|5864|1155||
5865|5865|1155||
5866|5866|1155||
5867|5867|1155||
5868|5868|1156||
5869|5869|1156||
5870|5870|1156||
5871|5871|1157||
5872|5872|1157||
5873|5873|1157||
5874|5874|1158||
5875|5875|1158||
5876|5876|1159||
5877|5877|1159||
5878|5878|1159||
5879|5879|1160||
5880|5880|1160||
5881|5881|1160||
5882|5882|1160||
5883|5883|1160||
5884|5884|1160||
5885|5885|1161||
5886|5886|1161||
5887|5887|1162||
5888|5888|1162||
5889|5889|1163||
5890|5890|1163||
5891|5891|1163||
5892|5892|1163||
5893|5893|1163||
5894|5894|1164||
5895|5895|1164||
5896|5896|1165||
5897|5897|1165||
5898|5898|1165||
5899|5899|1166||
5900|5900|1166||
5901|5901|1166||
5902|5902|1167||
5903|5903|1167||
5904|5904|1167||
5905|5905|1167||
5906|5906|1168||
5907|5907|1168||
5908|5908|1169||
5909|5909|1169||
5910|5910|1169||
5911|5911|1170||
5912|5912|1170||
5913|5913|1170||
5914|5914|1171||
5915|5915|1171||
5916|5916|1171||
5917|5917|1171||
5918|5918|1172||
5919|5919|1172||
5920|5920|1173||
5921|5921|1173||
5922|5922|1174||
5923|5923|1174||
5924|5924|1174||
5925|5925|1175||
5926|5926|1175||
5927|5927|1175||
5928|5928|1176||
5929|5929|1176||
5930|5930|1176||
5931|5931|1177||
5932|5932|1177||
5933|5933|1177||
5934|5934|1178||
5935|5935|1178||
5936|5936|1178||
5937|5937|1179||
5938|5938|1179||
5939|5939|1179||
5940|5940|1180||
5941|5941|1180||
5942|5942|1180||
5943|5943|1180||
5944|5944|1181||
5945|5945|1181||
5946|5946|1181||
5947|5947|1182||
5948|5948|1182||
5949|5949|1182||
5950|5950|1182||
5951|5951|1183||
5952|5952|1183||
5953|5953|1183||
5954|5954|1184||
5955|5955|1184||
5956|5956|1184||
5957|5957|1185||
5958|5958|1185||
5959|5959|1185||
5960|5960|1185||
5961|5961|1186||
5962|5962|1186||
5963|5963|1187||
5964|5964|1187||
5965|5965|1188||
5966|5966|1188||
5967|5967|1188||
5968|5968|1188||
5969|5969|1189||
5970|5970|1189||
5971|5971|1190||
5972|5972|1190||
5973|5973|1190||
5974|5974|1191||
5975|5975|1191||
5976|5976|1191||
5977|5977|1192||
5978|5978|1192||
5979|5979|1193||
5980|5980|1193||
5981|5981|1194||
5982|5982|1194||
5983|5983|1194||
5984|5984|1195||
5985|5985|1195||
5986|5986|1195||
5987|5987|1195||
5988|5988|1196||
5989|5989|1197||
5990|5990|1197||
5991|5991|1198||
5992|5992|1198||
5993|5993|1199||
5994|5994|1199||
5995|5995|1200||
5996|5996|1201||
5997|5997|1201||
5998|5998|1201||
5999|5999|1202||
6000|6000|1202||
6001|6001|1202||
6002|6002|1202||
6003|6003|1202||
6004|6004|1203||
6005|6005|1203||
6006|6006|1203||
6007|6007|1204||
6008|6008|1204||
6009|6009|1204||
6010|6010|1205||
6011|6011|1205||
6012|6012|1205||
6013|6013|1205||
6014|6014|1205||
6015|6015|1206||
6016|6016|1206||
6017|6017|1207||
6018|6018|1207||
6019|6019|1207||
6020|6020|1208||
6021|6021|1208||
6022|6022|1208||
6023|6023|1208||
6024|6024|1209||
6025|6025|1209||
6026|6026|1209||
6027|6027|1210||
6028|6028|1210||
6029|6029|1210||
6030|6030|1210||
6031|6031|1211||
6032|6032|1211||
6033|6033|1211||
6034|6034|1212||
6035|6035|1212||
6036|6036|1212||
6037|6037|1213||
6038|6038|1213||
6039|6039|1213||
6040|6040|1214||
6041|6041|1214||
6042|6042|1214||
6043|6043|1214||
6044|6044|1215||
6045|6045|1215||
6046|6046|1216||
6047|6047|1216||
6048|6048|1216||
6049|6049|1216||
6050|6050|1216||
6051|6051|1217||
6052|6052|1217||
6053|6053|1218||
6054|6054|1219||
6055|6055|1219||
6056|6056|1219||
6057|6057|1220||
6058|6058|1220||
6059|6059|1220||
6060|6060|1221||
6061|6061|1221||
6062|6062|1221||
6063|6063|1221||
6064|6064|1222||
6065|6065|1222||
6066|6066|1222||
6067|6067|1223||
6068|6068|1223||
6069|6069|1223||
6070|6070|1223||
6071|6071|1224||
6072|6072|1224||
6073|6073|1224||
6074|6074|1225||
6075|6075|1225||
6076|6076|1226||
6077|6077|1227||
6078|6078|1227||
6079|6079|1227||
6080|6080|1228||
6081|6081|1228||
6082|6082|1228||
6083|6083|1229||
6084|6084|1229||
6085|6085|1229||
6086|6086|1229||
6087|6087|1230||
6088|6088|1230||
6089|6089|1231||
6090|6090|1231||
6091|6091|1232||
6092|6092|1232||
6093|6093|1233||
6094|6094|1233||
6095|6095|1233||
6096|6096|1233||
6097|6097|1234||
6098|6098|1234||
6099|6099|1234||
6100|6100|1235||
6101|6101|1235||
6102|6102|1235||
6103|6103|1235||
6104|6104|1236||
6105|6105|1236||
6106|6106|1236||
6107|6107|1237||
6108|6108|1237||
6109|6109|1237||
6110|6110|1238||
6111|6111|1238||
6112|6112|1238||
6113|6113|1238||
6114|6114|1239||
6115|6115|1239||
6116|6116|1239||
6117|6117|1240||
6118|6118|1240||
6119|6119|1240||
6120|6120|1241||
6121|6121|1241||
6122|6122|1241||
6123|6123|1242||
6124|6124|1242||
6125|6125|1242||
6126|6126|1243||
6127|6127|1243||
6128|6128|1243||
6129|6129|1244||
6130|6130|1244||
6131|6131|1244||
6132|6132|1245||
6133|6133|1245||
6134|6134|1245||
6135|6135|1246||
6136|6136|1246||
6137|6137|1246||
6138|6138|1247||
6139|6139|1247||
6140|6140|1248||
6141|6141|1248||
6142|6142|1248||
6143|6143|1248||
6144|6144|1249||
6145|6145|1249||
6146|6146|1249||
6147|6147|1250||
6148|6148|1250||
6149|6149|1250||
6150|6150|1250||
6151|6151|1251||
6152|6152|1251||
6153|6153|1252||
6154|6154|1252||
6155|6155|1253||
6156|6156|1253||
6157|6157|1253||
6158|6158|1254||
6159|6159|1254||
6160|6160|1255||
6161|6161|1255||
6162|6162|1255||
6163|6163|1255||
6164|6164|1256||
6165|6165|1256||
6166|6166|1257||
6167|6167|1257||
6168|6168|1257||
6169|6169|1258||
6170|6170|1259||
6171|6171|1259||
6172|6172|1260||
6173|6173|1260||
6174|6174|1260||
6175|6175|1260||
6176|6176|1261||
6177|6177|1261||
6178|6178|1261||
6179|6179|1262||
6180|6180|1262||
6181|6181|1262||
6182|6182|1262||
6183|6183|1263||
6184|6184|1263||
6185|6185|1263||
6186|6186|1264||
6187|6187|1264||
6188|6188|1264||
6189|6189|1264||
6190|6190|1264||
6191|6191|1265||
6192|6192|1266||
6193|6193|1266||
6194|6194|1267||
6195|6195|1267||
6196|6196|1267||
6197|6197|1267||
6198|6198|1268||
6199|6199|1268||
6200|6200|1268||
6201|6201|1269||
6202|6202|1269||
6203|6203|1270||
6204|6204|1270||
6205|6205|1270||
6206|6206|1270||
6207|6207|1270||
6208|6208|1270||
6209|6209|1270||
6210|6210|1270||
6211|6211|1270||
6212|6212|1270||
6213|6213|1270||
6214|6214|1270||
6215|6215|1270||
6216|6216|1270||
6217|6217|1270||
6218|6218|1270||
6219|6219|1270||
6220|6220|1270||
6221|6221|1270||
6222|6222|1270||
6223|6223|1270||
6224|6224|1271||
6225|6225|1271||
6226|6226|1271||
6227|6227|1272||
6228|6228|1273||
6229|6229|1273||
6230|6230|1273||
6231|6231|1274||
6232|6232|1274||
6233|6233|1274||
6234|6234|1274||
6235|6235|1275||
6236|6236|1275||
6237|6237|1275||
6238|6238|1275||
6239|6239|1275||
6240|6240|1275||
6241|6241|1275||
6242|6242|1276||
6243|6243|1276||
6244|6244|1277||
6245|6245|1277||
6246|6246|1277||
6247|6247|1277||
6248|6248|1277||
6249|6249|1278||
6250|6250|1278||
6251|6251|1278||
6252|6252|1279||
6253|6253|1279||
6254|6254|1279||
6255|6255|1279||
6256|6256|1280||
6257|6257|1280||
6258|6258|1280||
6259|6259|1280||
6260|6260|1280||
6261|6261|1280||
6262|6262|1280||
6263|6263|1280||
6264|6264|1280||
6265|6265|1280||
6266|6266|1280||
6267|6267|1280||
6268|6268|1280||
6269|6269|1280||
6270|6270|1280||
6271|6271|1280||
6272|6272|1280||
6273|6273|1280||
6274|6274|1280||
6275|6275|1280||
6276|6276|1281||
6277|6277|1281||
6278|6278|1281||
6279|6279|1282||
6280|6280|1282||
6281|6281|1283||
6282|6282|1283||
6283|6283|1283||
6284|6284|1283||
6285|6285|1284||
6286|6286|1284||
6287|6287|1284||
6288|6288|1284||
6289|6289|1284||
6290|6290|1284||
6291|6291|1284||
6292|6292|1284||
6293|6293|1284||
6294|6294|1284||
6295|6295|1284||
6296|6296|1284||
6297|6297|1284||
6298|6298|1284||
6299|6299|1284||
6300|6300|1284||
6301|6301|1285||
6302|6302|1286||
6303|6303|1287||
6304|6304|1287||
6305|6305|1287||
6306|6306|1287||
6307|6307|1287||
6308|6308|1288||
6309|6309|1288||
6310|6310|1288||
6311|6311|1289||
6312|6312|1289||
6313|6313|1289||
6314|6314|1290||
6315|6315|1290||
6316|6316|1291||
6317|6317|1291||
6318|6318|1291||
6319|6319|1291||
6320|6320|1292||
6321|6321|1292||
6322|6322|1292||
6323|6323|1292||
6324|6324|1293||
6325|6325|1293||
6326|6326|1293||
6327|6327|1294||
6328|6328|1294||
6329|6329|1294||
6330|6330|1295||
6331|6331|1295||
6332|6332|1296||
6333|6333|1296||
6334|6334|1296||
6335|6335|1297||
6336|6336|1297||
6337|6337|1298||
6338|6338|1298||
6339|6339|1298||
6340|6340|1299||
6341|6341|1299||
6342|6342|1300||
6343|6343|1300||
6344|6344|1300||
6345|6345|1301||
6346|6346|1301||
6347|6347|1302||
6348|6348|1302||
6349|6349|1302||
6350|6350|1302||
6351|6351|1303||
6352|6352|1303||
6353|6353|1303||
6354|6354|1304||
6355|6355|1304||
6356|6356|1304||
6357|6357|1305||
6358|6358|1305||
6359|6359|1305||
6360|6360|1305||
6361|6361|1306||
6362|6362|1306||
6363|6363|1306||
6364|6364|1307||
6365|6365|1307||
6366|6366|1307||
6367|6367|1308||
6368|6368|1309||
6369|6369|1309||
6370|6370|1310||
6371|6371|1310||
6372|6372|1311||
6373|6373|1311||
6374|6374|1311||
6375|6375|1311||
6376|6376|1311||
6377|6377|1312||
6378|6378|1312||
6379|6379|1312||
6380|6380|1313||
6381|6381|1313||
6382|6382|1314||
6383|6383|1314||
6384|6384|1314||
6385|6385|1315||
6386|6386|1315||
6387|6387|1315||
6388|6388|1316||
6389|6389|1316||
6390|6390|1316||
6391|6391|1316||
6392|6392|1317||
6393|6393|1317||
6394|6394|1317||
6395|6395|1317||
6396|6396|1318||
6397|6397|1318||
6398|6398|1319||
6399|6399|1319||
6400|6400|1320||
6401|6401|1321||
6402|6402|1321||
6403|6403|1322||
6404|6404|1322||
6405|6405|1323||
6406|6406|1323||
6407|6407|1324||
6408|6408|1324||
6409|6409|1325||
6410|6410|1325||
6411|6411|1325||
6412|6412|1325||
6413|6413|1326||
6414|6414|1326||
6415|6415|1326||
6416|6416|1326||
6417|6417|1327||
6418|6418|1327||
6419|6419|1327||
6420|6420|1328||
6421|6421|1328||
6422|6422|1328||
6423|6423|1329||
6424|6424|1329||
6425|6425|1329||
6426|6426|1329||
6427|6427|1330||
6428|6428|1330||
6429|6429|1330||
6430|6430|1331||
6431|6431|1331||
6432|6432|1331||
6433|6433|1332||
6434|6434|1332||
6435|6435|1332||
6436|6436|1333||
6437|6437|1333||
6438|6438|1334||
